w_inj;u1;GOR;x1_eq;x2_eq;x3_eq;estado;status;residual_norm;Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg;ro_w;ro_a
0,2;0,1;0,01;2398,549111657409;669,7863726663002;5208,526533765269;0,0;convergiu;7,41799415703958e-19;10053284,271248018;5038042,4266103525;10052928,664072715;14957928,664072715;0,20000000062157477;1,6864229329217753;1,9032871634769994;0,2168642305469307;1,6864229329297449;0,01686422932921775;340,8009675278028;112,48367025912023
0,4;0,1;0,01;2400,3977337995993;946,5507746102384;3523,816510494938;0,0;convergiu;1,4093805568684047e-16;10061032,59035278;6245866,781173178;10059611,25706652;14964611,25706652;0,4000000071999954;1,5466993962316182;1,9621664067595974;0,41546701060120433;1,546699396157954;0,015466993962316183;259,17393650507887;112,57036425361268
0,6000000000000001;0,1;0,01;2403,343346969461;1148,7544202365657;2427,35562802491;0,0;convergiu;4,047985292023517e-18;10073378,840177653;7019345,964878191;10070184,759977998;14975184,759977998;0,5999999990398533;1,2951873321984433;1,908139202709326;0,6129518705958261;1,2951873321129663;0,012951873321984433;207,32849438823868;112,70850333898693
0,8;0,1;0,01;2406,237829564189;1305,953130332088;1631,962064332183;0,0;convergiu;7,649241866579932e-18;10085510,78119214;7573455,066475067;10079839,246948589;14984839,246948589;0,7999999983162429;1,0123571041265071;1,8224806712056474;0,8101235671650869;1,0123571040399402;0,01012357104126507;170,32852057955898;112,84424457696025
1,0;0,1;0,01;2408,7813539751046;1431,7557229002873;1024,2937140866864;0,0;convergiu;1,54850594705665e-17;10096171,715266626;7992022,7900702115;10087319,30050216;14992319,30050216;0,9999999975204178;0,7205659484418797;1,7277716022090572;1,007205653955055;0,7205659482532988;0,007205659484418797;142,391879735676;112,96352708810123
1,2;0,1;0,01;2410,8930437900126;1534,1251228605822;545,6107028356191;0,0;convergiu;4,2165584523985537e-17;10105022,656820746;8318029,217893036;10092286,345040869;14997286,345040869;1,1999999958039411;0,42830255105154086;1,6325855669341;1,204283016384334;0,4283025505489808;0,004283025510515409;120,57472830750719;113,06255804797408
1,4;0,1;0,01;2412,566505870272;1618,3246800853271;160,7658846247456;0,0;convergiu;3,4740263495253345e-16;10112036,80963848;8576941,630519308;10094713,299054004;14999713,299054004;1,3999999868224824;0,13921560239180295;1,5406077321992124;1,4013921296655136;0,1392156025328327;0,0013921560239180295;103,14452384958902;113,14103764045447
1,6;0,1;0,01;2557,147440835376;1752,5101449195643;0,03716407129239176;0,0;convergiu;1,1336629885244056e-09;10718033,673468642;9201559,178104509;10696686,35494192;15601686,35494192;1,599999995830727;2,6e-07;1,6000339335855358;1,6000000036730748;3,39299115481368e-05;2,6e-09;101,60565251449057;119,92138419885046
1,8;0,1;0,01;2838,21644798381;1945,027711336548;0,05414859251070406;0,0;convergiu;2,4851317329208853e-09;11896106,957424918;10212383,228828853;11871764,824426375;16776764,824426375;1,799999992921291;2,6e-07;1,800050116270485;1,800000005175393;5,0111094166638715e-05;2,6e-09;112,76803231405495;133,10254999882702
2,0;0,1;0,01;3119,629214451865;2137,7882344349755;0,03905748433373732;0,0;convergiu;1,316244804815453e-09;13075621,074985242;11224464,044200758;13048279,964681543;17953279,964681543;1,9999999946864304;2,6e-07;2,000036543621373;2,000000003533095;3,654008734224066e-05;2,6e-09;123,94263814985035;146,29983692376564
0,2;0,2;0,01;2387,7182555952945;551,7262304416311;5980,862852512441;0,0;convergiu;2,529245014446425e-18;10007887,79620225;4434470,480567177;10007530,57596627;14912530,57596627;0,20000000112478086;2,4316523321972046;2,6559688577773053;0,22431652557104748;2,431652332205851;0,024316523321972046;378,7332718366286;111,97574051276078
0,4;0,2;0,01;2387,807345973586;778,5945671427843;4478,681775356009;0,0;convergiu;3,62162075082392e-18;10008261,209819024;5521762,737867246;10006832,382201359;14911832,382201359;0,400000000299251;2,4413379453054325;2,865751323093123;0,4244133778749788;2,4413379452175987;0,024413379453054326;304,7957624243347;111,9799185438406
0,6000000000000001;0,2;0,01;2391,190650182357;952,1679549071965;3460,9832790822215;0,0;convergiu;4,3411488536499224e-17;10022441,99887253;6254299,171784117;10019231,685492113;14924231,685492113;0,5999999967684633;2,2631699142426633;2,8858016042638477;0,6226316901710286;2,2631699140921646;0,022631699142426635;255,85677971387844;112,13858382743061
0,8;0,2;0,01;2395,4530806990347;1093,469530560068;2693,6333928489835;0,0;convergiu;1,805611423833537e-18;10040307,55995791;6803770,17507097;10034610,491461435;14939610,491461435;0,7999999992638719;2,0204778586282433;2,8406826353390704;0,8202047767261127;2,020477858612207;0,020204778586282432;219,56101367333702;112,33847709891299
1,0;0,2;0,01;2399,816092050901;1211,9341330409097;2084,125769883136;0,0;convergiu;2,2092426754200755e-18;10058594,695787571;7237785,8388042115;10049709,21003888;14954709,21003888;0,9999999989999971;1,7497592409733742;2,767256831301002;1,0174975903102028;1,7497592409899598;0,017497592409733743;191,0923119994322;112,54308726422288
1,2;0,2;0,01;2403,9633576059296;1312,962532146582;1584,722854110157;0,0;convergiu;9,578739585893069e-18;10075977,554187436;7591141,064879183;10063204,52855351;14968204,52855351;1,199999998072008;1,4660743056826;2,6807350443294413;1,2146607387085735;1,466074305619943;0,014660743056826001;167,9961579022091;112,73757969671118
1,4;0,2;0,01;2407,7558918069594;1400,0690758033272;1167,0047835214457;0,0;convergiu;6,570251133998576e-18;10091873,590773085;7884502,181556561;10074515,468122503;14979515,468122503;1,3999999982527251;1,1767558603715604;2,5885234153583223;1,411767554981005;1,176755860376309;0,011767558603715604;148,8286297274192;112,91543645371553
1,6;0,2;0,01;2411,1344934833032;1475,7309537071123;812,4431206668202;0,0;convergiu;1,0519237397634856e-17;10106034,669621343;8131315,350637694;10083394,604864035;14988394,604864035;1,5999999977613253;0,8857339957296702;2,494591331108136;1,6088573353718068;0,885733995735239;0,008857339957296703;132,6591406125156;113,07388120477428
