Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg
7949759.284956405;3592249.6500142827;7933544.998985108;12838544.998985108;1.2009271445676772;12.087777217859646;13.405225027146196;1.3230640798837598;12.082160947262436;0.12087777217859647
7949755.414313549;3592242.2404741063;7933541.318725273;12838541.318725273;1.200919801736651;12.087787508645722;13.40519959417121;1.323057115812457;12.082142478358755;0.12087787508645721
7949751.574419576;3592234.8371432177;7933537.668916671;12838537.66891667;1.2009124722130875;12.087797714275046;13.405174224660085;1.3230501499335798;12.082124074726506;0.12087797714275046
7949747.765218634;3592227.4400807875;7933534.04950236;12838534.04950236;1.2009051560333024;12.087807834907057;13.405148918682551;1.3230431823269917;12.08210573635556;0.12087807834907058
7949743.9866547175;3592220.049345736;7933530.46042526;12838530.46042526;1.200897853232979;12.087817870701578;13.405123676307444;1.323036213072324;12.08208746323512;0.12087817870701578
7949740.238671676;3592212.66499673;7933526.901628147;12838526.901628148;1.2008905638477918;12.087827821818824;13.405098497602715;1.3230292422489742;12.08206925535374;0.12087827821818824
7949736.521213203;3592205.287092185;7933523.373053657;12838523.373053657;1.2008832879127822;12.087837688419413;13.405073382635447;1.3230222699361052;12.082051112699341;0.12087837688419413
7949732.834222851;3592197.915690262;7933519.874644281;12838519.874644281;1.2008760254631896;12.087847470664352;13.405048331471804;1.323015296212645;12.08203303525916;0.12087847470664352
7949729.177644026;3592190.5508488677;7933516.406342372;12838516.406342372;1.2008687765338284;12.087857168715042;13.405023344177074;1.3230083211572876;12.082015023019787;0.12087857168715042
7949725.551419985;3592183.1926256614;7933512.968090145;12838512.968090145;1.2008615411592278;12.087866782733261;13.404998420815678;1.3230013448484939;12.081997075967184;0.12087866782733261
7949721.955493842;3592175.841078047;7933509.559829678;12838509.559829678;1.2008543193735601;12.087876312881173;13.404973561451145;1.3229943673644895;12.081979194086657;0.12087876312881174
7949718.389808573;3592168.4962631785;7933506.181502912;12838506.181502912;1.2008471112109904;12.087885759321319;13.404948766146132;1.3229873887832648;12.081961377362868;0.1208788575932132
7949714.8543070005;3592161.1582379565;7933502.83305165;12838502.83305165;1.2008399167051533;12.087895122216622;13.40492403496242;1.322980409182577;12.081943625779841;0.12087895122216623
7949711.348931817;3592153.82705903;7933499.514417563;12838499.514417563;1.200832735889676;12.087904401730382;13.404899367960905;1.3229734286399466;12.081925939320957;0.12087904401730383
7949707.873625574;3592146.5027827974;7933496.225542184;12838496.225542184;1.2008255687980363;12.087913598026267;13.404874765201619;1.3229664472326605;12.08190831796896;0.12087913598026268
7949704.428330676;3592139.1854654076;7933492.966366921;12838492.96636692;1.2008184154630477;12.087922711268309;13.404850226743735;1.3229594650377718;12.081890761705964;0.12087922711268309
7949701.012989396;3592131.875162758;7933489.736833048;12838489.736833047;1.2008112759174445;12.087931741620897;13.404825752645557;1.3229524821320977;12.081873270513459;0.12087931741620897
7949697.627543869;3592124.5719304928;7933486.536881706;12838486.536881706;1.2008041501938485;12.087940689248796;13.40480134296451;1.3229454985922189;12.08185584437229;0.12087940689248797
7949694.2719360925;3592117.27582401;7933483.366453908;12838483.366453908;1.2007970383244229;12.087949554317133;13.404776997757166;1.3229385144944836;12.08183848326268;0.12087949554317133
7949690.946107929;3592109.9868984506;7933480.225490538;12838480.225490538;1.2007899403412523;12.087958336991386;13.404752717079223;1.3229315299150015;12.081821187164222;0.12087958336991386
7949687.650001112;3592102.7052087127;7933477.113932356;12838477.113932356;1.2007828562761715;12.087967037437382;13.404728500985549;1.32292454492965;12.0818039560559;0.12087967037437382
7949684.3835572405;3592095.4308094396;7933474.031719988;12838474.031719988;1.200775786160867;12.087975655821316;13.40470434953012;1.3229175596140694;12.081786789916048;0.12087975655821316
7949681.146717776;3592088.163755028;7933470.978793943;12838470.978793943;1.2007687300263954;12.08798419230971;13.404680262766078;1.3229105740436664;12.081769688722412;0.1208798419230971
7949677.9394240575;3592080.9040996246;7933467.955094606;12838467.955094606;1.2007616879038732;12.08799264706943;13.404656240745727;1.322903588293611;12.081752652452115;0.12087992647069432
7949674.761617289;3592073.6518971263;7933464.960562231;12838464.960562231;1.2007546598240966;12.088001020267708;13.404632283520487;1.322896602438838;12.081735681081648;0.12088001020267708
7949671.613238548;3592066.40720118;7933461.995136956;12838461.995136956;1.2007476458176474;12.0880093120721;13.404608391140952;1.3228896165540465;12.081718774586907;0.120880093120721
7949668.49422878;3592059.170065184;7933459.058758795;12838459.058758795;1.2007406459146819;12.088017522650496;13.404584563656861;1.3228826307136994;12.081701932943162;0.12088017522650496
7949665.4045288125;3592051.940542292;7933456.151367648;12838456.151367648;1.2007336601452812;12.088025652171117;13.404560801117128;1.3228756449920263;12.0816851561251;0.12088025652171118
7949662.344079344;3592044.718685401;7933453.272903282;12838453.272903282;1.2007266885395507;12.088033700802548;13.404537103569782;1.3228686594630168;12.081668444106764;0.12088033700802549
7949659.312820948;3592037.504547172;7933450.423305366;12838450.423305366;1.200719731126759;12.08804166871364;13.404513471062076;1.322861674200431;12.081651796861644;0.1208804166871364
7949656.31069407;3592030.298180006;7933447.602513434;12838447.602513434;1.2007127879362696;12.088049556073628;13.404489903640368;1.3228546892777873;12.081635214362581;0.12088049556073628
7949653.337639041;3592023.0996360625;7933444.8104669135;12838444.810466914;1.200705858997265;12.08805736305204;13.404466401350213;1.322847704768371;12.081618696581842;0.12088057363052039
7949650.393596067;3592015.9089672547;7933442.047105119;12838442.047105119;1.2006989443383331;12.088065089818715;13.404442964236328;1.3228407207452306;12.081602243491096;0.12088065089818714
7949647.4785052305;3592008.7262252425;7933439.312367238;12838439.312367238;1.2006920439882596;12.088072736543849;13.404419592342585;1.3228337372811805;12.081585855061405;0.12088072736543849
7949644.592306503;3592001.551461444;7933436.606192356;12838436.606192356;1.2006851579755455;12.088080303397918;13.404396285712037;1.3228267544487966;12.081569531263241;0.12088080303397919
7949641.734939729;3591994.3847270315;7933433.92851945;12838433.92851945;1.200678286327891;12.088087790551704;13.404373044386924;1.3228197723204218;12.081553272066504;0.12088087790551705
7949638.906344638;3591987.2260729247;7933431.279287372;12838431.279287372;1.2006714290734708;12.088095198176331;13.404349868408632;1.3228127909681597;12.081537077440473;0.12088095198176331
7949636.10646085;3591980.075549803;7933428.658434875;12838428.658434875;1.2006645862398984;12.088102526443198;13.404326757817755;1.3228058104638807;12.081520947353875;0.12088102526443198
7949633.33522786;3591972.9332080977;7933426.065900601;12838426.065900601;1.2006577578544697;12.088109775524018;13.404303712654047;1.322798830879218;12.081504881774826;0.12088109775524018
7949630.592585054;3591965.799097993;7933423.501623079;12838423.50162308;1.2006509439444721;12.088116945590814;13.404280732956444;1.3227918522855693;12.081488880670877;0.12088116945590814
7949627.878471703;3591958.6732694297;7933420.9655407425;12838420.965540743;1.2006441445364948;12.088124036815877;13.404257818763089;1.3227848747540953;12.081472944008992;0.12088124036815877
7949625.192826967;3591951.5557721;7933418.457591901;12838418.4575919;1.2006373596576028;12.088131049371837;13.404234970111276;1.3227778983557215;12.081457071755555;0.12088131049371838
7949622.535589892;3591944.4466554564;7933415.977714775;12838415.977714775;1.2006305893339548;12.088137983431574;13.404212187037524;1.3227709231611384;12.081441263876387;0.12088137983431574
7949619.906699419;3591937.3459687023;7933413.525847478;12838413.525847478;1.2006238335917376;12.088144839168269;13.404189469577522;1.322763949240798;12.081425520336726;0.12088144839168269
7949617.306094376;3591930.2537607974;7933411.101928011;12838411.10192801;1.2006170924571646;12.088151616755411;13.404166817766146;1.322756976664918;12.081409841101229;0.12088151616755412
7949614.7337134825;3591923.170080458;7933408.705894285;12838408.705894284;1.2006103659556469;12.08815831636674;13.404144231637488;1.3227500055034793;12.081394226134009;0.12088158316366741
7949612.189495352;3591916.094976155;7933406.3376841005;12838406.3376841;1.2006036541128995;12.088164938176298;13.404121711224821;1.3227430358262275;12.081378675398593;0.12088164938176299
7949609.673378491;3591909.0284961173;7933403.997235164;12838403.997235164;1.2005969569540433;12.088171482358401;13.404099256560626;1.322736067702671;12.081363188857955;0.12088171482358402
7949607.185301299;3591901.9706883286;7933401.68448508;12838401.68448508;1.2005902745040873;12.088177949087637;13.404076867676581;1.3227291012020836;12.081347766474499;0.12088177949087638
7949604.725202072;3591894.9216005295;7933399.399371356;12838399.399371356;1.2005836067876894;12.088184338538866;13.404054544603566;1.3227221363935011;12.081332408210065;0.12088184338538867
7949602.293019007;3591887.8812802183;7933397.141831399;12838397.141831398;1.2005769538296025;12.088190650887231;13.404032287371672;1.3227151733457247;12.081317114025948;0.12088190650887232
7949599.888690195;3591880.8497746494;7933394.911802526;12838394.911802527;1.2005703156540557;12.088196886308115;13.404010096010198;1.3227082121273188;12.08130188388288;0.12088196886308115
7949597.5121536255;3591873.8271308355;7933392.709221953;12838392.709221952;1.200563692285132;12.0882030449772;13.403987970547647;1.3227012528066129;12.081286717741033;0.12088203044977201
7949595.16334719;3591866.8133955495;7933390.534026804;12838390.534026805;1.2005570837467354;12.088209127070392;13.403965911011746;1.3226942954517005;12.081271615560045;0.12088209127070393
7949592.842208675;3591859.8086153185;7933388.38615411;12838388.38615411;1.200550490062383;12.0882151327639;13.403943917429425;1.322687340130439;12.081256577298985;0.12088215132763899
7949590.548675773;3591852.81283643;7933386.265540811;12838386.265540812;1.2005439112553078;12.08822106223414;13.403921989826845;1.3226803869104482;12.081241602916396;0.1208822106223414
7949588.28268608;3591845.826104928;7933384.17212375;12838384.172123749;1.2005373473489804;12.088226915657835;13.403900128229369;1.3226734358591143;12.081226692370253;0.12088226915657835
7949586.04417709;3591838.848466619;7933382.105839686;12838382.105839685;1.2005307983659983;12.088232693211912;13.403878332661597;1.322666487043587;12.08121184561801;0.12088232693211913
7949583.833086209;3591831.8799670627;7933380.066625283;12838380.066625282;1.2005242643292995;12.088238395073573;13.403856603147329;1.3226595405307768;12.081197062616553;0.12088238395073572
7949581.649350743;3591824.9206515867;7933378.054417123;12838378.054417122;1.2005177452611249;12.088244021420254;13.403834939709625;1.322652596387365;12.08118234332226;0.12088244021420254
7949579.492907903;3591817.9705652706;7933376.069151695;12838376.069151696;1.2005112411837078;12.088249572429639;13.403813342370748;1.322645654679792;12.081167687690956;0.1208824957242964
7949577.363694816;3591811.0297529586;7933374.110765403;12838374.110765403;1.2005047521191723;12.088255048279661;13.403791811152205;1.3226387154742647;12.08115309567794;0.12088255048279661
7949575.261648506;3591804.098259252;7933372.179194566;12838372.179194566;1.2004982780891182;12.088260449148477;13.40377034607472;1.3226317788367525;12.081138567237968;0.12088260449148477
7949573.186705916;3591797.1761285127;7933370.274375413;12838370.274375413;1.2004918191153797;12.088265775214495;13.403748947158247;1.3226248448329896;12.081124102325258;0.12088265775214495
7949571.138803895;3591790.2634048695;7933368.396244102;12838368.396244101;1.2004853752188889;12.088271026656326;13.40372761442202;1.3226179135284777;12.081109700893542;0.12088271026656326
7949569.117879201;3591783.3601322058;7933366.544736698;12838366.544736698;1.2004789464208112;12.088276203652827;13.403706347884473;1.3226109849884797;12.081095362895994;0.12088276203652827
7949567.123868508;3591776.4663541666;7933364.719789181;12838364.71978918;1.2004725327422379;12.08828130638311;13.403685147563273;1.3226040592780226;12.08108108828525;0.1208828130638311
7949565.156708404;3591769.582114162;7933362.92133746;12838362.92133746;1.2004661342036331;12.088286335026472;13.403664013475366;1.3225971364619016;12.081066877013464;0.12088286335026473
7949563.216335383;3591762.7074553617;7933361.149317358;12838361.149317358;1.2004597508252812;12.088291289762445;13.403642945636914;1.3225902166046715;12.081052729032242;0.12088291289762446
7949561.3026858615;3591755.842420699;7933359.40366462;12838359.403664619;1.2004533826273924;12.088296170770791;13.403621944063344;1.322583299770656;12.081038644292688;0.12088296170770792
7949559.41569617;3591748.9870528677;7933357.684314912;12838357.684314912;1.2004470296299636;12.08830097823147;13.403601008769323;1.3225763860239406;12.081024622745383;0.1208830097823147
7949557.555302558;3591742.1413943246;7933355.9912038185;12838355.991203818;1.2004406918529857;12.088305712324695;13.403580139768758;1.322569475428377;12.081010664340381;0.12088305712324696
7949555.721441185;3591735.305487294;7933354.32426686;12838354.32426686;1.200434369315512;12.088310373230836;13.403559337074842;1.3225625680475828;12.080996769027259;0.12088310373230837
7949553.91404814;3591728.4793737596;7933352.683439471;12838352.68343947;1.2004280620371073;12.08831496113051;13.40353860070001;1.3225556639449394;12.08098293675507;0.12088314961130511
7949552.133059423;3591721.6630954696;7933351.068657018;12838351.068657018;1.2004217700365716;12.08831947620452;13.40351793065595;1.3225487631835917;12.080969167472357;0.1208831947620452
7949550.378410962;3591714.8566939356;7933349.479854784;12838349.479854785;1.2004154933331486;12.088323918633902;13.403497326953607;1.3225418658264525;12.080955461127154;0.12088323918633903
7949548.650038598;3591708.0602104366;7933347.9169679945;12838347.916967995;1.2004092319449362;12.088328288599854;13.403476789603214;1.3225349719361983;12.080941817667014;0.12088328288599855
7949546.947878103;3591701.2736860127;7933346.379931791;12838346.37993179;1.200402985890649;12.088332586283805;13.40345631861424;1.3225280815752702;12.08092823703897;0.12088332586283805
7949545.271865169;3591694.49716147;7933344.868681246;12838344.868681246;1.2003967551885129;12.088336811867368;13.403435913995434;1.3225211948058753;12.080914719189558;0.12088336811867369
7949543.6219354095;3591687.73067738;7933343.383151367;12838343.383151367;1.2003905398563677;12.088340965532348;13.403415575754817;1.3225143116899856;12.080901264064833;0.12088340965532349
7949541.998024367;3591680.974274083;7933341.923277092;12838341.923277091;1.2003843399118417;12.088345047460741;13.403395303899687;1.322507432289341;12.080887871610347;0.12088345047460741
7949540.400067503;3591674.2279916797;7933340.488993284;12838340.488993283;1.200378155372419;12.088349057834739;13.403375098436596;1.3225005566654433;12.080874541771152;0.1208834905783474
7949538.828000217;3591667.4918700415;7933339.080234747;12838339.080234747;1.2003719862554765;12.08835299683671;13.4033549593714;1.322493684879563;12.080861274491836;0.1208835299683671
7949537.2817578325;3591660.7659488018;7933337.6969362125;12838337.696936212;1.2003658325782463;12.088356864649223;13.403334886709207;1.3224868169927326;12.080848069716474;0.12088356864649223
7949535.7612756;3591654.0502673653;7933336.33903235;12838336.33903235;1.200359694357473;12.088360661455013;13.403314880454417;1.3224799530657545;12.080834927388663;0.12088360661455014
7949534.2664887;3591647.344864903;7933335.006457767;12838335.006457768;1.2003535716097231;12.088364387436988;13.403294940610722;1.322473093159195;12.080821847451528;0.12088364387436988
7949532.797332242;3591640.649780351;7933333.699147003;12838333.699147003;1.200347464351386;12.088368042778256;13.403275067181093;1.3224662373333864;12.080808829847706;0.12088368042778257
7949531.3537412705;3591633.9650524175;7933332.4170345375;12838332.417034537;1.200341372598604;12.08837162766207;13.403255260167791;1.3224593856484284;12.080795874519364;0.1208837162766207
7949529.935650763;3591627.290719573;7933331.160054784;12838331.160054784;1.2003352963675844;12.088375142271873;13.40323551957235;1.3224525381641845;12.080782981408166;0.12088375142271873
7949528.542995629;3591620.6268200604;7933329.9281421;12838329.9281421;1.2003292356740456;12.088378586791281;13.403215845395609;1.3224456949402863;12.080770150455324;0.12088378586791282
7949527.175710708;3591613.97339189;7933328.721230779;12838328.721230779;1.2003231905334255;12.088381961404071;13.403196237637703;1.3224388560361309;12.080757381601574;0.12088381961404071
7949525.833730782;3591607.3304728433;7933327.53925506;12838327.53925506;1.200317160961123;12.088385266294166;13.403176696298065;1.3224320215108836;12.08074467478718;0.12088385266294166
7949524.5169905685;3591600.6981004686;7933326.382149121;12838326.38214912;1.2003111469723597;12.088388501645676;13.40315722137542;1.3224251914234744;12.080732029951944;0.12088388501645676
7949523.225424716;3591594.0763120875;7933325.2498470815;12838325.24984708;1.2003051485819727;12.08839166764286;13.403137812867799;1.3224183658326014;12.080719447035198;0.1208839166764286
7949521.958967817;3591587.4651447865;7933324.1422830075;12838324.142283008;1.2002991658046915;12.088394764470122;13.403118470772535;1.3224115447967288;12.080706925975806;0.12088394764470123
7949520.717554398;3591580.8646354256;7933323.059390909;12838323.05939091;1.2002931986548957;12.088397792312033;13.403099195086254;1.3224047283740867;12.080694466712167;0.12088397792312033
7949519.501118928;3591574.274820639;7933322.001104743;12838322.001104742;1.2002872471467876;12.088400751353316;13.40307998580493;1.3223979166226765;12.080682069182252;0.12088400751353316
7949518.3095958205;3591567.6957368227;7933320.967358402;12838320.967358403;1.2002813112948771;12.088403641778843;13.403060842923777;1.32239110960026;12.080669733323516;0.12088403641778843
7949517.142919419;3591561.127420154;7933319.958085738;12838319.958085738;1.200275391112598;12.08840646377363;13.403041766437388;1.3223843073643735;12.080657459073015;0.12088406463773631
7949516.001024022;3591554.5699065765;7933318.973220548;12838318.973220548;1.2002694866137267;12.08840921752283;13.403022756339633;1.3223775099723158;12.080645246367318;0.1208840921752283
7949514.883843864;3591548.0232318062;7933318.012696574;12838318.012696575;1.200263597811724;12.088411903211748;13.403003812623712;1.322370717481155;12.080633095142558;0.12088411903211749
7949513.791313125;3591541.4874313343;7933317.076447513;12838317.076447513;1.2002577247197013;12.088414521025827;13.402984935282143;1.322363929947727;12.080621005334415;0.12088414521025827
7949512.723365929;3591534.9625404207;7933316.164407003;12838316.164407004;1.20025186735087;12.088417071150653;13.402966124306745;1.3223571474286349;12.080608976878112;0.12088417071150653
7949511.67993635;3591528.448594102;7933315.276508646;12838315.276508646;1.2002460257178855;12.088419553771928;13.402947379688694;1.3223503699802497;12.080597009708445;0.12088419553771929
7949510.660958406;3591521.945627186;7933314.412685985;12838314.412685985;1.2002401998335364;12.088421969075508;13.402928701418466;1.3223435976587121;12.080585103759754;0.12088421969075508
7949509.666366058;3591515.453674257;7933313.572872526;12838313.572872527;1.200234389709918;12.088424317247354;13.402910089485875;1.3223368305199295;12.080573258965947;0.12088424317247354
7949508.696093227;3591508.972769672;7933312.757001722;12838312.757001722;1.2002285953594665;12.088426598473582;13.402891543880065;1.3223300686195794;12.080561475260486;0.12088426598473583
7949507.75007377;3591502.502947561;7933311.965006981;12838311.965006981;1.200222816794097;12.088428812940418;13.402873064589507;1.3223233120131055;12.080549752576403;0.12088428812940417
7949506.8282415075;3591496.0442418302;7933311.196821673;12838311.196821673;1.2002170540256172;12.088430960834202;13.402854651602006;1.3223165607557208;12.080538090846284;0.12088430960834202
7949505.930530198;3591489.5966861625;7933310.452379115;12838310.452379115;1.200211307065555;12.08843304234142;13.402836304904708;1.3223098149024086;12.0805264900023;0.12088433042341419
7949505.056873561;3591483.160314014;7933309.731612591;12838309.731612591;1.2002055759252273;12.088435057648645;13.402818024484098;1.3223030745079198;12.080514949976179;0.12088435057648646
7949504.207205265;3591476.735158617;7933309.034455333;12838309.034455333;1.2001998606159834;12.088437006942605;13.402799810325986;1.3222963396267742;12.08050347069921;0.12088437006942605
7949503.381458935;3591470.3212529826;7933308.360840544;12838308.360840544;1.200194161148615;12.088438890410092;13.402781662415556;1.322289610313263;12.080492052102294;0.12088438890410093
7949502.579568145;3591463.918629896;7933307.710701375;12838307.710701376;1.2001884775339118;12.088440708238053;13.40276358073731;1.3222828866214444;12.080480694115865;0.12088440708238053
7949501.80146643;3591457.5273219193;7933307.083970947;12838307.083970947;1.2001828097824174;12.088442460613523;13.402745565275106;1.3222761686051465;12.08046939666996;0.12088442460613523
7949501.04708728;3591451.1473613936;7933306.480582334;12838306.480582334;1.2001771579047085;12.088444147723651;13.402727616012152;1.3222694563179687;12.080458159694183;0.12088444147723651
7949500.316364137;3591444.778780436;7933305.900468582;12838305.900468582;1.2001715219105624;12.088445769755673;13.402709732931008;1.322262749813278;12.08044698311773;0.12088445769755674
7949499.60923041;3591438.4216109426;7933305.343562691;12838305.34356269;1.2001659018103077;12.088447326896953;13.402691916013586;1.3222560491442135;12.080435866869372;0.12088447326896953
7949498.925619459;3591432.0758845904;7933304.809797635;12838304.809797635;1.2001602976133015;12.088448819334921;13.402674165241171;1.3222493543636844;12.080424810877485;0.12088448819334921
7949498.265464607;3591425.741632831;7933304.299106343;12838304.299106343;1.2001547093294171;12.08845024725714;13.402656480594379;1.3222426655243689;12.08041381507001;0.12088450247257139
7949497.628699134;3591419.4188868958;7933303.811421711;12838303.811421711;1.2001491369679373;12.088451610851257;13.402638862053202;1.3222359826787164;12.080402879374486;0.12088451610851257
7949497.015256285;3591413.107677797;7933303.346676607;12838303.346676607;1.2001435805379694;12.088452910304998;13.40262130959699;1.3222293058789472;12.08039200371804;0.12088452910304998
7949496.425069269;3591406.8080363288;7933302.904803868;12838302.904803868;1.2001380400484112;12.088454145806175;13.402603823204473;1.3222226351770512;12.08038118802742;0.12088454145806175
7949495.858071251;3591400.51999306;7933302.48573629;12838302.48573629;1.2001325155081226;12.088455317542715;13.402586402853721;1.322215970624791;12.080370432228932;0.12088455317542715
7949495.314195363;3591394.243578345;7933302.089406639;12838302.08940664;1.2001270069257193;12.08845642570263;13.402569048522194;1.3222093122737006;12.080359736248493;0.1208845642570263
7949494.793374702;3591387.9788223174;7933301.71574766;12838301.71574766;1.2001215143094348;12.08845747047398;13.40255176018672;1.3222026601750845;12.080349100011635;0.1208845747047398
7949494.2955423305;3591381.7257548925;7933301.364692062;12838301.364692062;1.2001160376673963;12.088458452044932;13.402534537823499;1.3221960143800184;12.08033852344348;0.12088458452044933
7949493.820631279;3591375.4844057667;7933301.036172524;12838301.036172524;1.2001105770077976;12.08845937060374;13.402517381408108;1.3221893749393503;12.080328006468756;0.12088459370603741
7949493.368574538;3591369.254804419;7933300.7301217;12838300.7301217;1.2001051323382426;12.088460226338714;13.402500290915501;1.3221827419037004;12.080317549011802;0.12088460226338715
7949492.939305076;3591363.036980113;7933300.446472218;12838300.446472218;1.2000997036664027;12.08846101943825;13.402483266320026;1.3221761153234628;12.080307150996564;0.12088461019438251
7949492.532755822;3591356.83096189;7933300.185156679;12838300.185156679;1.2000942909995662;12.088461750090806;13.402466307595391;1.3221694952487983;12.080296812346592;0.12088461750090806
7949492.14885968;3591350.636778579;7933299.946107654;12838299.946107654;1.2000888943451584;12.08846241848493;13.402449414714702;1.322162881729646;12.080286532985056;0.1208846241848493
7949491.787549517;3591344.4544587918;7933299.729257694;12838299.729257695;1.2000835137100139;12.088463024809224;13.402432587650452;1.3221562748157158;12.080276312834737;0.12088463024809225
7949491.4487581765;3591338.284030924;7933299.534539333;12838299.534539333;1.200078149100724;12.088463569252342;13.402415826374533;1.3221496745564896;12.080266151818044;0.12088463569252342
7949491.132418474;3591332.1255231528;7933299.361885063;12838299.361885063;1.200072800524293;12.088464052003037;13.402399130858194;1.3221430810012211;12.080256049856974;0.12088464052003037
7949490.838463198;3591325.9789634435;7933299.21122737;12838299.21122737;1.2000674679871006;12.088464473250097;13.40238250107212;1.3221364941989413;12.08024600687318;0.12088464473250098
7949490.566825107;3591319.844379547;7933299.082498715;12838299.082498714;1.2000621514952141;12.08846483318237;13.402365936986376;1.3221299141984528;12.080236022787924;0.12088464833182369
7949490.317436933;3591313.721798996;7933298.975631529;12838298.97563153;1.2000568510549057;12.088465131988782;13.4023494385704;1.3221233410483302;12.08022609752207;0.12088465131988782
7949490.090231387;3591307.6112491144;7933298.890558244;12838298.890558243;1.200051566671652;12.088465369858275;13.402333005793087;1.3221167747969236;12.080216230996163;0.12088465369858276
7949489.885141158;3591301.512757007;7933298.827211247;12838298.827211246;1.200046298351618;12.088465546979887;13.402316638622684;1.3221102154923583;12.080206423130324;0.12088465546979887
7949489.702098903;3591295.4263495696;7933298.785522927;12838298.785522927;1.2000410460999311;12.088465663542669;13.402300337026864;1.3221036631825311;12.08019667384433;0.12088465663542669
7949489.541037264;3591289.3520534807;7933298.765425641;12838298.765425641;1.2000358099221313;12.088465719735762;13.402284100972699;1.3220971179151149;12.080186983057585;0.12088465719735762
7949489.40188886;3591283.289895213;7933298.766851749;12838298.76685175;1.2000305898229628;12.088465715748287;13.402267930426694;1.3220905797375573;12.080177350689137;0.12088465715748287
7949489.284586285;3591277.23990102;7933298.789733574;12838298.789733574;1.2000253858075478;12.088465651769473;13.402251825354737;1.3220840486970797;12.080167776657659;0.12088465651769474
7949489.189062118;3591271.2020969456;7933298.834003428;12838298.834003428;1.2000201978807998;12.088465527988582;13.402235785722134;1.3220775248406793;12.080158260881452;0.12088465527988582
7949489.115248913;3591265.176508823;7933298.899593618;12838298.899593618;1.200015026047044;12.08846534459488;13.402219811493616;1.3220710082151288;12.080148803278489;0.1208846534459488
7949489.063079211;3591259.163162276;7933298.986436429;12838298.98643643;1.2000098703107418;12.088465101777697;13.40220390263334;1.3220644988669774;12.080139403766363;0.12088465101777697
7949489.032485532;3591253.162082716;7933299.094464139;12838299.094464138;1.200004730676008;12.0884647997264;13.402188059104864;1.3220579968425479;12.080130062262317;0.120884647997264
7949489.0234003775;3591247.1732953433;7933299.223609003;12838299.223609004;1.1999996071470254;12.08846443863038;13.402172280871175;1.3220515021879407;12.080120778683236;0.12088464438630381
7949489.035756236;3591241.19682515;7933299.373803278;12838299.373803278;1.1999944997274221;12.088464018679062;13.402156567894696;1.322045014949031;12.080111552945665;0.12088464018679063
7949489.069485578;3591235.232696919;7933299.544979207;12838299.544979207;1.199989408420723;12.088463540061888;13.40214092013727;1.3220385351714719;12.0801023849658;0.12088463540061888
7949489.124520858;3591229.2809352237;7933299.737069018;12838299.737069018;1.199984333230381;12.08846300296834;13.40212533756017;1.3220320629006919;12.080093274659479;0.1208846300296834
7949489.20079452;3591223.3415644267;7933299.950004928;12838299.950004928;1.1999792741598831;12.088462407587942;13.402109820124085;1.3220255981818967;12.080084221942188;0.12088462407587942
7949489.2982389955;3591217.4146086844;7933300.183719149;12838300.183719149;1.1999742312124047;12.08846175411022;13.40209436778915;1.3220191410600683;12.08007522672908;0.1208846175411022
7949489.4167867005;3591211.500091948;7933300.438143892;12838300.438143892;1.1999692043906014;12.088461042724704;13.40207898051496;1.3220126915799701;12.080066288934988;0.12088461042724705
7949489.5563700395;3591205.5980379595;7933300.713211354;12838300.713211354;1.1999641936972671;12.088460273620973;13.402063658260511;1.322006249786138;12.080057408474374;0.12088460273620973
7949489.716921404;3591199.7084702495;7933301.008853725;12838301.008853726;1.1999591991348824;12.088459446988608;13.402048400984254;1.3219998157228867;12.080048585261368;0.12088459446988609
7949489.898373178;3591193.831412148;7933301.325003192;12838301.325003192;1.1999542207058589;12.088458563017213;13.402033208644083;1.3219933894343103;12.080039819209771;0.12088458563017213
7949490.100657738;3591187.966886776;7933301.661591938;12838301.661591938;1.199949258412366;12.088457621896394;13.40201808119734;1.3219869709642809;12.08003111023306;0.12088457621896394
7949490.3237074455;3591182.1149170483;7933302.018552139;12838302.01855214;1.1999443122563642;12.08845662381577;13.402003018600803;1.321980560356447;12.080022458244356;0.1208845662381577
7949490.567454661;3591176.275525676;7933302.39581597;12838302.39581597;1.1999393822398137;12.088455568964976;13.401988020810712;1.3219741576542394;12.080013863156474;0.12088455568964976
7949490.831831735;3591170.448735165;7933302.793315604;12838302.793315604;1.1999344683642938;12.088454457533647;13.401973087782748;1.3219677629008655;12.080005324881883;0.12088454457533647
7949491.116771008;3591164.634567815;7933303.210983213;12838303.210983213;1.199929570631177;12.088453289711417;13.401958219472052;1.3219613761393114;12.07999684333274;0.12088453289711418
7949491.4222048195;3591158.8330457225;7933303.648750961;12838303.64875096;1.199924689041972;12.08845206568794;13.401943415833214;1.3219549974123437;12.079988418420871;0.12088452065687941
7949491.748065499;3591153.0441907817;7933304.106551023;12838304.106551023;1.199919823597428;12.088450785652842;13.401928676820297;1.3219486267625091;12.07998005005779;0.12088450785652842
7949492.094285378;3591147.2680246797;7933304.584315563;12838304.584315563;1.1999149742989148;12.088449449795782;13.401914002386798;1.321942264232133;12.079971738154665;0.12088449449795782
7949492.460796778;3591141.504568905;7933305.081976751;12838305.08197675;1.1999101411469737;12.088448058306394;13.401899392485696;1.3219359098633212;12.079963482622375;0.12088448058306395
